date,sku,category,units_sold,unit_cost,is_promo_day,is_stockout_day
2023-09-22,JCE-APPLE-1L,Juices,196,1.1,False,False
2023-09-23,JCE-APPLE-1L,Juices,214,1.1,False,False
2023-09-24,JCE-APPLE-1L,Juices,164,1.1,False,False
2023-09-25,JCE-APPLE-1L,Juices,192,1.1,False,False
2023-09-26,JCE-APPLE-1L,Juices,168,1.1,False,False
2023-09-27,JCE-APPLE-1L,Juices,164,1.1,False,False
2023-09-28,JCE-APPLE-1L,Juices,169,1.1,False,False
2023-09-29,JCE-APPLE-1L,Juices,229,1.1,False,False
2023-09-30,JCE-APPLE-1L,Juices,206,1.1,False,False
2023-10-01,JCE-APPLE-1L,Juices,134,1.1,False,False
2023-10-02,JCE-APPLE-1L,Juices,190,1.1,False,False
2023-10-03,JCE-APPLE-1L,Juices,137,1.1,False,False
2023-10-04,JCE-APPLE-1L,Juices,152,1.1,False,False
2023-10-05,JCE-APPLE-1L,Juices,199,1.1,False,False
2023-10-06,JCE-APPLE-1L,Juices,212,1.1,False,False
2023-10-07,JCE-APPLE-1L,Juices,148,1.1,False,False
2023-10-08,JCE-APPLE-1L,Juices,118,1.1,False,False
2023-10-09,JCE-APPLE-1L,Juices,152,1.1,False,False
2023-10-10,JCE-APPLE-1L,Juices,153,1.1,False,False
2023-10-11,JCE-APPLE-1L,Juices,136,1.1,False,False
2023-10-12,JCE-APPLE-1L,Juices,204,1.1,False,False
2023-10-13,JCE-APPLE-1L,Juices,185,1.1,False,False
2023-10-14,JCE-APPLE-1L,Juices,195,1.1,False,False
2023-10-15,JCE-APPLE-1L,Juices,158,1.1,False,False
2023-10-16,JCE-APPLE-1L,Juices,149,1.1,False,False
2023-10-17,JCE-APPLE-1L,Juices,177,1.1,False,False
2023-10-18,JCE-APPLE-1L,Juices,192,1.1,False,False
2023-10-19,JCE-APPLE-1L,Juices,186,1.1,False,False
2023-10-20,JCE-APPLE-1L,Juices,190,1.1,False,False
2023-10-21,JCE-APPLE-1L,Juices,196,1.1,False,False
2023-10-22,JCE-APPLE-1L,Juices,154,1.1,False,False
2023-10-23,JCE-APPLE-1L,Juices,124,1.1,False,False
2023-10-24,JCE-APPLE-1L,Juices,138,1.1,False,False
2023-10-25,JCE-APPLE-1L,Juices,145,1.1,False,False
2023-10-26,JCE-APPLE-1L,Juices,198,1.1,False,False
2023-10-27,JCE-APPLE-1L,Juices,189,1.1,False,False
2023-10-28,JCE-APPLE-1L,Juices,231,1.1,False,False
2023-10-29,JCE-APPLE-1L,Juices,112,1.1,False,False
2023-10-30,JCE-APPLE-1L,Juices,138,1.1,False,False
2023-10-31,JCE-APPLE-1L,Juices,174,1.1,False,False
2023-11-01,JCE-APPLE-1L,Juices,111,1.1,False,False
2023-11-02,JCE-APPLE-1L,Juices,195,1.1,False,False
2023-11-03,JCE-APPLE-1L,Juices,204,1.1,False,False
2023-11-04,JCE-APPLE-1L,Juices,184,1.1,False,False
2023-11-05,JCE-APPLE-1L,Juices,119,1.1,False,False
2023-11-06,JCE-APPLE-1L,Juices,129,1.1,False,False
2023-11-07,JCE-APPLE-1L,Juices,186,1.1,False,False
2023-11-08,JCE-APPLE-1L,Juices,129,1.1,False,False
2023-11-09,JCE-APPLE-1L,Juices,177,1.1,False,False
2023-11-10,JCE-APPLE-1L,Juices,173,1.1,False,False
2023-11-11,JCE-APPLE-1L,Juices,203,1.1,False,False
2023-11-12,JCE-APPLE-1L,Juices,133,1.1,False,False
2023-11-13,JCE-APPLE-1L,Juices,163,1.1,False,False
2023-11-14,JCE-APPLE-1L,Juices,170,1.1,False,False
2023-11-15,JCE-APPLE-1L,Juices,153,1.1,False,False
2023-11-16,JCE-APPLE-1L,Juices,207,1.1,False,False
2023-11-17,JCE-APPLE-1L,Juices,153,1.1,False,False
2023-11-18,JCE-APPLE-1L,Juices,200,1.1,False,False
2023-11-19,JCE-APPLE-1L,Juices,130,1.1,False,False
2023-11-20,JCE-APPLE-1L,Juices,174,1.1,False,False
2023-11-21,JCE-APPLE-1L,Juices,156,1.1,False,False
2023-11-22,JCE-APPLE-1L,Juices,135,1.1,False,False
2023-11-23,JCE-APPLE-1L,Juices,159,1.1,False,False
2023-11-24,JCE-APPLE-1L,Juices,176,1.1,False,False
2023-11-25,JCE-APPLE-1L,Juices,162,1.1,False,False
2023-11-26,JCE-APPLE-1L,Juices,139,1.1,False,False
2023-11-27,JCE-APPLE-1L,Juices,145,1.1,False,False
2023-11-28,JCE-APPLE-1L,Juices,188,1.1,False,False
2023-11-29,JCE-APPLE-1L,Juices,128,1.1,False,False
2023-11-30,JCE-APPLE-1L,Juices,168,1.1,False,False
2023-12-01,JCE-APPLE-1L,Juices,216,1.1,False,False
2023-12-02,JCE-APPLE-1L,Juices,196,1.1,False,False
2023-12-03,JCE-APPLE-1L,Juices,148,1.1,False,False
2023-12-04,JCE-APPLE-1L,Juices,153,1.1,False,False
2023-12-05,JCE-APPLE-1L,Juices,160,1.1,False,False
2023-12-06,JCE-APPLE-1L,Juices,133,1.1,False,False
2023-12-07,JCE-APPLE-1L,Juices,178,1.1,False,False
2023-12-08,JCE-APPLE-1L,Juices,212,1.1,False,False
2023-12-09,JCE-APPLE-1L,Juices,254,1.1,False,False
2023-12-10,JCE-APPLE-1L,Juices,155,1.1,False,False
2023-12-11,JCE-APPLE-1L,Juices,124,1.1,False,False
2023-12-12,JCE-APPLE-1L,Juices,136,1.1,False,False
2023-12-13,JCE-APPLE-1L,Juices,178,1.1,False,False
2023-12-14,JCE-APPLE-1L,Juices,220,1.1,False,False
2023-12-15,JCE-APPLE-1L,Juices,208,1.1,False,False
2023-12-16,JCE-APPLE-1L,Juices,246,1.1,False,False
2023-12-17,JCE-APPLE-1L,Juices,0,1.1,False,True
2023-12-18,JCE-APPLE-1L,Juices,133,1.1,False,False
2023-12-19,JCE-APPLE-1L,Juices,149,1.1,False,False
2023-12-20,JCE-APPLE-1L,Juices,121,1.1,False,False
2023-12-21,JCE-APPLE-1L,Juices,151,1.1,False,False
2023-12-22,JCE-APPLE-1L,Juices,231,1.1,False,False
2023-12-23,JCE-APPLE-1L,Juices,181,1.1,False,False
2023-12-24,JCE-APPLE-1L,Juices,151,1.1,False,False
2023-12-25,JCE-APPLE-1L,Juices,175,1.1,False,False
2023-12-26,JCE-APPLE-1L,Juices,253,1.1,True,False
2023-12-27,JCE-APPLE-1L,Juices,137,1.1,False,False
2023-12-28,JCE-APPLE-1L,Juices,213,1.1,False,False
2023-12-29,JCE-APPLE-1L,Juices,199,1.1,False,False
2023-12-30,JCE-APPLE-1L,Juices,250,1.1,False,False
2023-12-31,JCE-APPLE-1L,Juices,129,1.1,False,False
2024-01-01,JCE-APPLE-1L,Juices,162,1.1,False,False
2024-01-02,JCE-APPLE-1L,Juices,124,1.1,False,False
2024-01-03,JCE-APPLE-1L,Juices,167,1.1,False,False
2024-01-04,JCE-APPLE-1L,Juices,159,1.1,False,False
2024-01-05,JCE-APPLE-1L,Juices,182,1.1,False,False
2024-01-06,JCE-APPLE-1L,Juices,179,1.1,False,False
2024-01-07,JCE-APPLE-1L,Juices,147,1.1,False,False
2024-01-08,JCE-APPLE-1L,Juices,127,1.1,False,False
2024-01-09,JCE-APPLE-1L,Juices,109,1.1,False,False
2024-01-10,JCE-APPLE-1L,Juices,187,1.1,False,False
2024-01-11,JCE-APPLE-1L,Juices,169,1.1,False,False
2024-01-12,JCE-APPLE-1L,Juices,158,1.1,False,False
2024-01-13,JCE-APPLE-1L,Juices,211,1.1,False,False
2024-01-14,JCE-APPLE-1L,Juices,135,1.1,False,False
2024-01-15,JCE-APPLE-1L,Juices,134,1.1,False,False
2024-01-16,JCE-APPLE-1L,Juices,126,1.1,False,False
2024-01-17,JCE-APPLE-1L,Juices,168,1.1,False,False
2024-01-18,JCE-APPLE-1L,Juices,170,1.1,False,False
2024-01-19,JCE-APPLE-1L,Juices,205,1.1,False,False
2024-01-20,JCE-APPLE-1L,Juices,153,1.1,False,False
2024-01-21,JCE-APPLE-1L,Juices,132,1.1,False,False
2024-01-22,JCE-APPLE-1L,Juices,118,1.1,False,False
2024-01-23,JCE-APPLE-1L,Juices,128,1.1,False,False
2024-01-24,JCE-APPLE-1L,Juices,142,1.1,False,False
2024-01-25,JCE-APPLE-1L,Juices,160,1.1,False,False
2024-01-26,JCE-APPLE-1L,Juices,208,1.1,False,False
2024-01-27,JCE-APPLE-1L,Juices,168,1.1,False,False
2024-01-28,JCE-APPLE-1L,Juices,130,1.1,False,False
2024-01-29,JCE-APPLE-1L,Juices,150,1.1,False,False
2024-01-30,JCE-APPLE-1L,Juices,138,1.1,False,False
2024-01-31,JCE-APPLE-1L,Juices,127,1.1,False,False
2024-02-01,JCE-APPLE-1L,Juices,198,1.1,False,False
2024-02-02,JCE-APPLE-1L,Juices,180,1.1,False,False
2024-02-03,JCE-APPLE-1L,Juices,194,1.1,False,False
2024-02-04,JCE-APPLE-1L,Juices,111,1.1,False,False
2024-02-05,JCE-APPLE-1L,Juices,136,1.1,False,False
2024-02-06,JCE-APPLE-1L,Juices,126,1.1,False,False
2024-02-07,JCE-APPLE-1L,Juices,134,1.1,False,False
2024-02-08,JCE-APPLE-1L,Juices,156,1.1,False,False
2024-02-09,JCE-APPLE-1L,Juices,161,1.1,False,False
2024-02-10,JCE-APPLE-1L,Juices,134,1.1,False,False
2024-02-11,JCE-APPLE-1L,Juices,119,1.1,False,False
2024-02-12,JCE-APPLE-1L,Juices,116,1.1,False,False
2024-02-13,JCE-APPLE-1L,Juices,0,1.1,False,True
2024-02-14,JCE-APPLE-1L,Juices,181,1.1,False,False
2024-02-15,JCE-APPLE-1L,Juices,197,1.1,True,False
2024-02-16,JCE-APPLE-1L,Juices,218,1.1,False,False
2024-02-17,JCE-APPLE-1L,Juices,180,1.1,False,False
2024-02-18,JCE-APPLE-1L,Juices,123,1.1,False,False
2024-02-19,JCE-APPLE-1L,Juices,133,1.1,False,False
2024-02-20,JCE-APPLE-1L,Juices,0,1.1,False,True
2024-02-21,JCE-APPLE-1L,Juices,132,1.1,False,False
2024-02-22,JCE-APPLE-1L,Juices,179,1.1,False,False
2024-02-23,JCE-APPLE-1L,Juices,186,1.1,False,False
2024-02-24,JCE-APPLE-1L,Juices,199,1.1,False,False
2024-02-25,JCE-APPLE-1L,Juices,137,1.1,False,False
2024-02-26,JCE-APPLE-1L,Juices,148,1.1,False,False
2024-02-27,JCE-APPLE-1L,Juices,138,1.1,False,False
2024-02-28,JCE-APPLE-1L,Juices,146,1.1,False,False
2024-02-29,JCE-APPLE-1L,Juices,176,1.1,False,False
2024-03-01,JCE-APPLE-1L,Juices,225,1.1,False,False
2024-03-02,JCE-APPLE-1L,Juices,178,1.1,False,False
2024-03-03,JCE-APPLE-1L,Juices,211,1.1,True,False
2024-03-04,JCE-APPLE-1L,Juices,128,1.1,False,False
2024-03-05,JCE-APPLE-1L,Juices,145,1.1,False,False
2024-03-06,JCE-APPLE-1L,Juices,287,1.1,True,False
2024-03-07,JCE-APPLE-1L,Juices,206,1.1,False,False
2024-03-08,JCE-APPLE-1L,Juices,197,1.1,False,False
2024-03-09,JCE-APPLE-1L,Juices,168,1.1,False,False
2024-03-10,JCE-APPLE-1L,Juices,153,1.1,False,False
2024-03-11,JCE-APPLE-1L,Juices,137,1.1,False,False
2024-03-12,JCE-APPLE-1L,Juices,128,1.1,False,False
2024-03-13,JCE-APPLE-1L,Juices,128,1.1,False,False
2024-03-14,JCE-APPLE-1L,Juices,177,1.1,False,False
2024-03-15,JCE-APPLE-1L,Juices,199,1.1,False,False
2024-03-16,JCE-APPLE-1L,Juices,173,1.1,False,False
2024-03-17,JCE-APPLE-1L,Juices,146,1.1,False,False
2024-03-18,JCE-APPLE-1L,Juices,129,1.1,False,False
2024-03-19,JCE-APPLE-1L,Juices,164,1.1,False,False
2024-03-20,JCE-APPLE-1L,Juices,172,1.1,False,False
2024-03-21,JCE-APPLE-1L,Juices,174,1.1,False,False
2024-03-22,JCE-APPLE-1L,Juices,189,1.1,False,False
2024-03-23,JCE-APPLE-1L,Juices,282,1.1,True,False
2024-03-24,JCE-APPLE-1L,Juices,114,1.1,False,False
2024-03-25,JCE-APPLE-1L,Juices,134,1.1,False,False
2024-03-26,JCE-APPLE-1L,Juices,138,1.1,False,False
2024-03-27,JCE-APPLE-1L,Juices,182,1.1,False,False
2024-03-28,JCE-APPLE-1L,Juices,156,1.1,False,False
2024-03-29,JCE-APPLE-1L,Juices,194,1.1,False,False
2024-03-30,JCE-APPLE-1L,Juices,149,1.1,False,False
2024-03-31,JCE-APPLE-1L,Juices,137,1.1,False,False
2024-04-01,JCE-APPLE-1L,Juices,138,1.1,False,False
2024-04-02,JCE-APPLE-1L,Juices,184,1.1,False,False
2024-04-03,JCE-APPLE-1L,Juices,162,1.1,False,False
2024-04-04,JCE-APPLE-1L,Juices,206,1.1,False,False
2024-04-05,JCE-APPLE-1L,Juices,227,1.1,False,False
2024-04-06,JCE-APPLE-1L,Juices,207,1.1,False,False
2024-04-07,JCE-APPLE-1L,Juices,146,1.1,False,False
2024-04-08,JCE-APPLE-1L,Juices,174,1.1,False,False
2024-04-09,JCE-APPLE-1L,Juices,169,1.1,False,False
2024-04-10,JCE-APPLE-1L,Juices,179,1.1,False,False
2024-04-11,JCE-APPLE-1L,Juices,187,1.1,False,False
2024-04-12,JCE-APPLE-1L,Juices,226,1.1,False,False
2024-04-13,JCE-APPLE-1L,Juices,210,1.1,False,False
2024-04-14,JCE-APPLE-1L,Juices,133,1.1,False,False
2024-04-15,JCE-APPLE-1L,Juices,122,1.1,False,False
2024-04-16,JCE-APPLE-1L,Juices,154,1.1,False,False
2024-04-17,JCE-APPLE-1L,Juices,155,1.1,False,False
2024-04-18,JCE-APPLE-1L,Juices,190,1.1,False,False
2024-04-19,JCE-APPLE-1L,Juices,197,1.1,False,False
2024-04-20,JCE-APPLE-1L,Juices,214,1.1,False,False
2024-04-21,JCE-APPLE-1L,Juices,128,1.1,False,False
2024-04-22,JCE-APPLE-1L,Juices,141,1.1,False,False
2024-04-23,JCE-APPLE-1L,Juices,121,1.1,False,False
2024-04-24,JCE-APPLE-1L,Juices,232,1.1,True,False
2024-04-25,JCE-APPLE-1L,Juices,186,1.1,False,False
2024-04-26,JCE-APPLE-1L,Juices,198,1.1,False,False
2024-04-27,JCE-APPLE-1L,Juices,195,1.1,False,False
2024-04-28,JCE-APPLE-1L,Juices,147,1.1,False,False
2024-04-29,JCE-APPLE-1L,Juices,136,1.1,False,False
2024-04-30,JCE-APPLE-1L,Juices,138,1.1,False,False
2024-05-01,JCE-APPLE-1L,Juices,168,1.1,False,False
2024-05-02,JCE-APPLE-1L,Juices,196,1.1,False,False
2024-05-03,JCE-APPLE-1L,Juices,196,1.1,False,False
2024-05-04,JCE-APPLE-1L,Juices,195,1.1,False,False
2024-05-05,JCE-APPLE-1L,Juices,171,1.1,False,False
2024-05-06,JCE-APPLE-1L,Juices,156,1.1,False,False
2024-05-07,JCE-APPLE-1L,Juices,157,1.1,False,False
2024-05-08,JCE-APPLE-1L,Juices,179,1.1,False,False
2024-05-09,JCE-APPLE-1L,Juices,221,1.1,False,False
2024-05-10,JCE-APPLE-1L,Juices,211,1.1,False,False
2024-05-11,JCE-APPLE-1L,Juices,217,1.1,False,False
2024-05-12,JCE-APPLE-1L,Juices,201,1.1,False,False
2024-05-13,JCE-APPLE-1L,Juices,171,1.1,False,False
2024-05-14,JCE-APPLE-1L,Juices,179,1.1,False,False
2024-05-15,JCE-APPLE-1L,Juices,171,1.1,False,False
2024-05-16,JCE-APPLE-1L,Juices,213,1.1,False,False
2024-05-17,JCE-APPLE-1L,Juices,175,1.1,False,False
2024-05-18,JCE-APPLE-1L,Juices,237,1.1,False,False
2024-05-19,JCE-APPLE-1L,Juices,162,1.1,False,False
2024-05-20,JCE-APPLE-1L,Juices,186,1.1,False,False
2024-05-21,JCE-APPLE-1L,Juices,140,1.1,False,False
2024-05-22,JCE-APPLE-1L,Juices,176,1.1,False,False
2024-05-23,JCE-APPLE-1L,Juices,189,1.1,False,False
2024-05-24,JCE-APPLE-1L,Juices,243,1.1,False,False
2024-05-25,JCE-APPLE-1L,Juices,309,1.1,True,False
2024-05-26,JCE-APPLE-1L,Juices,175,1.1,False,False
2024-05-27,JCE-APPLE-1L,Juices,180,1.1,False,False
2024-05-28,JCE-APPLE-1L,Juices,167,1.1,False,False
2024-05-29,JCE-APPLE-1L,Juices,219,1.1,False,False
2024-05-30,JCE-APPLE-1L,Juices,185,1.1,False,False
2024-05-31,JCE-APPLE-1L,Juices,232,1.1,False,False
2024-06-01,JCE-APPLE-1L,Juices,214,1.1,False,False
2024-06-02,JCE-APPLE-1L,Juices,153,1.1,False,False
2024-06-03,JCE-APPLE-1L,Juices,171,1.1,False,False
2024-06-04,JCE-APPLE-1L,Juices,164,1.1,False,False
2024-06-05,JCE-APPLE-1L,Juices,206,1.1,False,False
2024-06-06,JCE-APPLE-1L,Juices,232,1.1,False,False
2024-06-07,JCE-APPLE-1L,Juices,232,1.1,False,False
2024-06-08,JCE-APPLE-1L,Juices,272,1.1,False,False
2024-06-09,JCE-APPLE-1L,Juices,157,1.1,False,False
2024-06-10,JCE-APPLE-1L,Juices,170,1.1,False,False
2024-06-11,JCE-APPLE-1L,Juices,178,1.1,False,False
2024-06-12,JCE-APPLE-1L,Juices,0,1.1,False,True
2024-06-13,JCE-APPLE-1L,Juices,237,1.1,False,False
2024-06-14,JCE-APPLE-1L,Juices,233,1.1,False,False
2024-06-15,JCE-APPLE-1L,Juices,250,1.1,False,False
2024-06-16,JCE-APPLE-1L,Juices,139,1.1,False,False
2024-06-17,JCE-APPLE-1L,Juices,176,1.1,False,False
2024-06-18,JCE-APPLE-1L,Juices,160,1.1,False,False
2024-06-19,JCE-APPLE-1L,Juices,183,1.1,False,False
2024-06-20,JCE-APPLE-1L,Juices,242,1.1,False,False
2024-06-21,JCE-APPLE-1L,Juices,188,1.1,False,False
2024-06-22,JCE-APPLE-1L,Juices,234,1.1,False,False
2024-06-23,JCE-APPLE-1L,Juices,138,1.1,False,False
2024-06-24,JCE-APPLE-1L,Juices,172,1.1,False,False
2024-06-25,JCE-APPLE-1L,Juices,150,1.1,False,False
2024-06-26,JCE-APPLE-1L,Juices,179,1.1,False,False
2024-06-27,JCE-APPLE-1L,Juices,201,1.1,False,False
2024-06-28,JCE-APPLE-1L,Juices,227,1.1,False,False
2024-06-29,JCE-APPLE-1L,Juices,235,1.1,False,False
2024-06-30,JCE-APPLE-1L,Juices,155,1.1,False,False
2024-07-01,JCE-APPLE-1L,Juices,153,1.1,False,False
2024-07-02,JCE-APPLE-1L,Juices,168,1.1,False,False
2024-07-03,JCE-APPLE-1L,Juices,171,1.1,False,False
2024-07-04,JCE-APPLE-1L,Juices,193,1.1,False,False
2024-07-05,JCE-APPLE-1L,Juices,277,1.1,False,False
2024-07-06,JCE-APPLE-1L,Juices,216,1.1,False,False
2024-07-07,JCE-APPLE-1L,Juices,156,1.1,False,False
2024-07-08,JCE-APPLE-1L,Juices,170,1.1,False,False
2024-07-09,JCE-APPLE-1L,Juices,152,1.1,False,False
2024-07-10,JCE-APPLE-1L,Juices,221,1.1,False,False
2024-07-11,JCE-APPLE-1L,Juices,221,1.1,False,False
2024-07-12,JCE-APPLE-1L,Juices,211,1.1,False,False
2024-07-13,JCE-APPLE-1L,Juices,242,1.1,False,False
2024-07-14,JCE-APPLE-1L,Juices,0,1.1,False,True
2024-07-15,JCE-APPLE-1L,Juices,172,1.1,False,False
2024-07-16,JCE-APPLE-1L,Juices,199,1.1,False,False
2024-07-17,JCE-APPLE-1L,Juices,189,1.1,False,False
2024-07-18,JCE-APPLE-1L,Juices,199,1.1,False,False
2024-07-19,JCE-APPLE-1L,Juices,227,1.1,False,False
2024-07-20,JCE-APPLE-1L,Juices,0,1.1,False,True
2024-07-21,JCE-APPLE-1L,Juices,275,1.1,True,False
2024-07-22,JCE-APPLE-1L,Juices,199,1.1,False,False
2024-07-23,JCE-APPLE-1L,Juices,0,1.1,False,True
2024-07-24,JCE-APPLE-1L,Juices,199,1.1,False,False
2024-07-25,JCE-APPLE-1L,Juices,231,1.1,False,False
2024-07-26,JCE-APPLE-1L,Juices,211,1.1,False,False
2024-07-27,JCE-APPLE-1L,Juices,249,1.1,False,False
2024-07-28,JCE-APPLE-1L,Juices,190,1.1,False,False
2024-07-29,JCE-APPLE-1L,Juices,211,1.1,False,False
2024-07-30,JCE-APPLE-1L,Juices,150,1.1,False,False
2024-07-31,JCE-APPLE-1L,Juices,145,1.1,False,False
2024-08-01,JCE-APPLE-1L,Juices,325,1.1,True,False
2024-08-02,JCE-APPLE-1L,Juices,196,1.1,False,False
2024-08-03,JCE-APPLE-1L,Juices,178,1.1,False,False
2024-08-04,JCE-APPLE-1L,Juices,167,1.1,False,False
2024-08-05,JCE-APPLE-1L,Juices,162,1.1,False,False
2024-08-06,JCE-APPLE-1L,Juices,167,1.1,False,False
2024-08-07,JCE-APPLE-1L,Juices,218,1.1,False,False
2024-08-08,JCE-APPLE-1L,Juices,231,1.1,False,False
2024-08-09,JCE-APPLE-1L,Juices,204,1.1,False,False
2024-08-10,JCE-APPLE-1L,Juices,237,1.1,False,False
2024-08-11,JCE-APPLE-1L,Juices,154,1.1,False,False
2024-08-12,JCE-APPLE-1L,Juices,184,1.1,False,False
2024-08-13,JCE-APPLE-1L,Juices,202,1.1,True,False
2024-08-14,JCE-APPLE-1L,Juices,136,1.1,False,False
2024-08-15,JCE-APPLE-1L,Juices,200,1.1,False,False
2024-08-16,JCE-APPLE-1L,Juices,224,1.1,False,False
2024-08-17,JCE-APPLE-1L,Juices,203,1.1,False,False
2024-08-18,JCE-APPLE-1L,Juices,154,1.1,False,False
2024-08-19,JCE-APPLE-1L,Juices,200,1.1,False,False
2024-08-20,JCE-APPLE-1L,Juices,175,1.1,False,False
2024-08-21,JCE-APPLE-1L,Juices,175,1.1,False,False
2024-08-22,JCE-APPLE-1L,Juices,179,1.1,False,False
2024-08-23,JCE-APPLE-1L,Juices,0,1.1,False,True
2024-08-24,JCE-APPLE-1L,Juices,216,1.1,False,False
2024-08-25,JCE-APPLE-1L,Juices,168,1.1,False,False
2024-08-26,JCE-APPLE-1L,Juices,186,1.1,False,False
2024-08-27,JCE-APPLE-1L,Juices,160,1.1,False,False
2024-08-28,JCE-APPLE-1L,Juices,163,1.1,False,False
2024-08-29,JCE-APPLE-1L,Juices,196,1.1,False,False
2024-08-30,JCE-APPLE-1L,Juices,208,1.1,False,False
2024-08-31,JCE-APPLE-1L,Juices,228,1.1,False,False
2024-09-01,JCE-APPLE-1L,Juices,145,1.1,False,False
2024-09-02,JCE-APPLE-1L,Juices,197,1.1,False,False
2024-09-03,JCE-APPLE-1L,Juices,154,1.1,False,False
2024-09-04,JCE-APPLE-1L,Juices,172,1.1,False,False
2024-09-05,JCE-APPLE-1L,Juices,170,1.1,False,False
2024-09-06,JCE-APPLE-1L,Juices,224,1.1,False,False
2024-09-07,JCE-APPLE-1L,Juices,207,1.1,False,False
2024-09-08,JCE-APPLE-1L,Juices,166,1.1,False,False
2024-09-09,JCE-APPLE-1L,Juices,165,1.1,False,False
2024-09-10,JCE-APPLE-1L,Juices,184,1.1,False,False
2024-09-11,JCE-APPLE-1L,Juices,199,1.1,False,False
2024-09-12,JCE-APPLE-1L,Juices,235,1.1,False,False
2024-09-13,JCE-APPLE-1L,Juices,236,1.1,False,False
2024-09-14,JCE-APPLE-1L,Juices,241,1.1,False,False
2024-09-15,JCE-APPLE-1L,Juices,161,1.1,False,False
2024-09-16,JCE-APPLE-1L,Juices,175,1.1,False,False
2024-09-17,JCE-APPLE-1L,Juices,146,1.1,False,False
2024-09-18,JCE-APPLE-1L,Juices,208,1.1,False,False
2024-09-19,JCE-APPLE-1L,Juices,171,1.1,False,False
2024-09-20,JCE-APPLE-1L,Juices,251,1.1,False,False
2024-09-21,JCE-APPLE-1L,Juices,256,1.1,False,False
2024-09-22,JCE-APPLE-1L,Juices,0,1.1,False,True
2024-09-23,JCE-APPLE-1L,Juices,167,1.1,False,False
2024-09-24,JCE-APPLE-1L,Juices,168,1.1,False,False
2024-09-25,JCE-APPLE-1L,Juices,175,1.1,False,False
2024-09-26,JCE-APPLE-1L,Juices,173,1.1,False,False
2024-09-27,JCE-APPLE-1L,Juices,167,1.1,False,False
2024-09-28,JCE-APPLE-1L,Juices,263,1.1,False,False
2024-09-29,JCE-APPLE-1L,Juices,165,1.1,False,False
2024-09-30,JCE-APPLE-1L,Juices,162,1.1,False,False
2024-10-01,JCE-APPLE-1L,Juices,126,1.1,False,False
2024-10-02,JCE-APPLE-1L,Juices,205,1.1,False,False
2024-10-03,JCE-APPLE-1L,Juices,160,1.1,False,False
2024-10-04,JCE-APPLE-1L,Juices,212,1.1,False,False
2024-10-05,JCE-APPLE-1L,Juices,334,1.1,True,False
2024-10-06,JCE-APPLE-1L,Juices,146,1.1,False,False
2024-10-07,JCE-APPLE-1L,Juices,176,1.1,False,False
2024-10-08,JCE-APPLE-1L,Juices,158,1.1,False,False
2024-10-09,JCE-APPLE-1L,Juices,175,1.1,False,False
2024-10-10,JCE-APPLE-1L,Juices,154,1.1,False,False
2024-10-11,JCE-APPLE-1L,Juices,179,1.1,False,False
2024-10-12,JCE-APPLE-1L,Juices,211,1.1,False,False
2024-10-13,JCE-APPLE-1L,Juices,113,1.1,False,False
2024-10-14,JCE-APPLE-1L,Juices,145,1.1,False,False
2024-10-15,JCE-APPLE-1L,Juices,179,1.1,False,False
2024-10-16,JCE-APPLE-1L,Juices,170,1.1,False,False
2024-10-17,JCE-APPLE-1L,Juices,189,1.1,False,False
2024-10-18,JCE-APPLE-1L,Juices,198,1.1,False,False
2024-10-19,JCE-APPLE-1L,Juices,184,1.1,False,False
2024-10-20,JCE-APPLE-1L,Juices,143,1.1,False,False
2024-10-21,JCE-APPLE-1L,Juices,173,1.1,False,False
2024-10-22,JCE-APPLE-1L,Juices,198,1.1,False,False
2024-10-23,JCE-APPLE-1L,Juices,158,1.1,False,False
2024-10-24,JCE-APPLE-1L,Juices,169,1.1,False,False
2024-10-25,JCE-APPLE-1L,Juices,194,1.1,False,False
2024-10-26,JCE-APPLE-1L,Juices,192,1.1,False,False
2024-10-27,JCE-APPLE-1L,Juices,172,1.1,False,False
2024-10-28,JCE-APPLE-1L,Juices,147,1.1,False,False
2024-10-29,JCE-APPLE-1L,Juices,182,1.1,False,False
2024-10-30,JCE-APPLE-1L,Juices,154,1.1,False,False
2024-10-31,JCE-APPLE-1L,Juices,140,1.1,False,False
2024-11-01,JCE-APPLE-1L,Juices,210,1.1,False,False
2024-11-02,JCE-APPLE-1L,Juices,183,1.1,False,False
2024-11-03,JCE-APPLE-1L,Juices,147,1.1,False,False
2024-11-04,JCE-APPLE-1L,Juices,135,1.1,False,False
2024-11-05,JCE-APPLE-1L,Juices,146,1.1,False,False
2024-11-06,JCE-APPLE-1L,Juices,151,1.1,False,False
2024-11-07,JCE-APPLE-1L,Juices,161,1.1,False,False
2024-11-08,JCE-APPLE-1L,Juices,180,1.1,False,False
2024-11-09,JCE-APPLE-1L,Juices,214,1.1,False,False
2024-11-10,JCE-APPLE-1L,Juices,126,1.1,False,False
2024-11-11,JCE-APPLE-1L,Juices,169,1.1,False,False
2024-11-12,JCE-APPLE-1L,Juices,158,1.1,False,False
2024-11-13,JCE-APPLE-1L,Juices,174,1.1,False,False
2024-11-14,JCE-APPLE-1L,Juices,199,1.1,False,False
2024-11-15,JCE-APPLE-1L,Juices,233,1.1,False,False
2024-11-16,JCE-APPLE-1L,Juices,193,1.1,False,False
2024-11-17,JCE-APPLE-1L,Juices,151,1.1,False,False
