InvoiceNo,CustomerID,InvoiceDate,StockCode,Description,Quantity,UnitPrice,Country,Archetype
504551,10248,2024-01-30,SKU-1008,Water Bottle,1,14.0,United Kingdom,Loyal
504552,10248,2024-05-25,SKU-1010,Cushion Cover,1,15.5,United Kingdom,Loyal
504552,10248,2024-05-25,SKU-1009,Photo Frame,2,10.0,United Kingdom,Loyal
504552,10248,2024-05-25,SKU-1002,Tote Bag,2,9.0,United Kingdom,Loyal
504553,10248,2024-08-12,SKU-1001,Ceramic Mug,5,6.5,United Kingdom,Loyal
504553,10248,2024-08-12,SKU-1005,Throw Blanket,1,32.0,United Kingdom,Loyal
504554,10248,2024-11-17,SKU-1002,Tote Bag,9,9.0,United Kingdom,Loyal
504555,10249,2023-03-10,SKU-1010,Cushion Cover,5,15.5,Spain,Loyal
504556,10249,2023-08-30,SKU-1003,Notebook Set,5,12.5,Spain,Loyal
504557,10249,2023-10-14,SKU-1002,Tote Bag,7,9.0,Spain,Loyal
504558,10249,2023-11-23,SKU-1010,Cushion Cover,1,15.5,Spain,Loyal
504558,10249,2023-11-23,SKU-1005,Throw Blanket,1,32.0,Spain,Loyal
504558,10249,2023-11-23,SKU-1002,Tote Bag,2,9.0,Spain,Loyal
504559,10249,2024-04-11,SKU-1005,Throw Blanket,1,32.0,Spain,Loyal
504559,10249,2024-04-11,SKU-1002,Tote Bag,4,9.0,Spain,Loyal
504560,10249,2024-06-03,SKU-1008,Water Bottle,3,14.0,Spain,Loyal
504560,10249,2024-06-03,SKU-1006,Candle Trio,2,18.0,Spain,Loyal
504561,10249,2024-06-29,SKU-1002,Tote Bag,5,9.0,Spain,Loyal
504561,10249,2024-06-29,SKU-1006,Candle Trio,2,18.0,Spain,Loyal
504562,10249,2024-07-05,SKU-1006,Candle Trio,1,18.0,Spain,Loyal
504562,10249,2024-07-05,SKU-1008,Water Bottle,1,14.0,Spain,Loyal
504562,10249,2024-07-05,SKU-1004,Desk Lamp,1,24.0,Spain,Loyal
504563,10249,2024-08-28,SKU-1001,Ceramic Mug,5,6.5,Spain,Loyal
504563,10249,2024-08-28,SKU-1003,Notebook Set,2,12.5,Spain,Loyal
504564,10249,2024-09-25,SKU-1002,Tote Bag,3,9.0,Spain,Loyal
504564,10249,2024-09-25,SKU-1007,Wireless Mouse,1,21.5,Spain,Loyal
504565,10249,2024-10-11,SKU-1010,Cushion Cover,4,15.5,Spain,Loyal
504566,10249,2024-10-29,SKU-1001,Ceramic Mug,4,6.5,Spain,Loyal
504566,10249,2024-10-29,SKU-1010,Cushion Cover,2,15.5,Spain,Loyal
504566,10249,2024-10-29,SKU-1002,Tote Bag,3,9.0,Spain,Loyal
504567,10249,2024-11-04,SKU-1006,Candle Trio,2,18.0,Spain,Loyal
504567,10249,2024-11-04,SKU-1004,Desk Lamp,1,24.0,Spain,Loyal
504568,10249,2024-12-09,SKU-1008,Water Bottle,3,14.0,Spain,Loyal
504568,10249,2024-12-09,SKU-1010,Cushion Cover,2,15.5,Spain,Loyal
504569,10250,2023-02-18,SKU-1008,Water Bottle,2,14.0,United Kingdom,Loyal
504569,10250,2023-02-18,SKU-1006,Candle Trio,2,18.0,United Kingdom,Loyal
504570,10250,2023-07-28,SKU-1002,Tote Bag,3,9.0,United Kingdom,Loyal
504570,10250,2023-07-28,SKU-1010,Cushion Cover,2,15.5,United Kingdom,Loyal
504570,10250,2023-07-28,SKU-1007,Wireless Mouse,1,21.5,United Kingdom,Loyal
504571,10250,2023-10-10,SKU-1007,Wireless Mouse,1,21.5,United Kingdom,Loyal
504571,10250,2023-10-10,SKU-1003,Notebook Set,1,12.5,United Kingdom,Loyal
504571,10250,2023-10-10,SKU-1009,Photo Frame,2,10.0,United Kingdom,Loyal
504572,10250,2024-03-29,SKU-1007,Wireless Mouse,1,21.5,United Kingdom,Loyal
504572,10250,2024-03-29,SKU-1008,Water Bottle,2,14.0,United Kingdom,Loyal
504572,10250,2024-03-29,SKU-1009,Photo Frame,2,10.0,United Kingdom,Loyal
504573,10250,2024-04-23,SKU-1005,Throw Blanket,1,32.0,United Kingdom,Loyal
504573,10250,2024-04-23,SKU-1006,Candle Trio,2,18.0,United Kingdom,Loyal
504573,10250,2024-04-23,SKU-1001,Ceramic Mug,4,6.5,United Kingdom,Loyal
504574,10250,2024-07-22,SKU-1002,Tote Bag,3,9.0,United Kingdom,Loyal
504575,10250,2024-08-06,SKU-1008,Water Bottle,5,14.0,United Kingdom,Loyal
504576,10250,2024-10-24,SKU-1008,Water Bottle,1,14.0,United Kingdom,Loyal
504576,10250,2024-10-24,SKU-1002,Tote Bag,2,9.0,United Kingdom,Loyal
504577,10250,2024-11-21,SKU-1006,Candle Trio,1,18.0,United Kingdom,Loyal
504577,10250,2024-11-21,SKU-1001,Ceramic Mug,1,6.5,United Kingdom,Loyal
504577,10250,2024-11-21,SKU-1007,Wireless Mouse,1,21.5,United Kingdom,Loyal
504578,10250,2024-11-22,SKU-1008,Water Bottle,6,14.0,United Kingdom,Loyal
504579,10250,2024-12-24,SKU-1003,Notebook Set,1,12.5,United Kingdom,Loyal
504579,10250,2024-12-24,SKU-1010,Cushion Cover,1,15.5,United Kingdom,Loyal
504580,10251,2023-01-27,SKU-1010,Cushion Cover,1,15.5,United Kingdom,Loyal
504580,10251,2023-01-27,SKU-1006,Candle Trio,1,18.0,United Kingdom,Loyal
504580,10251,2023-01-27,SKU-1006,Candle Trio,1,18.0,United Kingdom,Loyal
504581,10251,2023-04-28,SKU-1008,Water Bottle,2,14.0,United Kingdom,Loyal
504581,10251,2023-04-28,SKU-1009,Photo Frame,2,10.0,United Kingdom,Loyal
504581,10251,2023-04-28,SKU-1003,Notebook Set,2,12.5,United Kingdom,Loyal
504582,10251,2023-07-06,SKU-1007,Wireless Mouse,1,21.5,United Kingdom,Loyal
504582,10251,2023-07-06,SKU-1009,Photo Frame,1,10.0,United Kingdom,Loyal
504582,10251,2023-07-06,SKU-1010,Cushion Cover,1,15.5,United Kingdom,Loyal
504583,10251,2023-07-19,SKU-1009,Photo Frame,8,10.0,United Kingdom,Loyal
504584,10251,2023-10-24,SKU-1009,Photo Frame,2,10.0,United Kingdom,Loyal
504584,10251,2023-10-24,SKU-1002,Tote Bag,2,9.0,United Kingdom,Loyal
504585,10251,2023-11-20,SKU-1001,Ceramic Mug,7,6.5,United Kingdom,Loyal
504586,10251,2023-12-27,SKU-1009,Photo Frame,1,10.0,United Kingdom,Loyal
504586,10251,2023-12-27,SKU-1008,Water Bottle,1,14.0,United Kingdom,Loyal
504586,10251,2023-12-27,SKU-1010,Cushion Cover,1,15.5,United Kingdom,Loyal
504587,10251,2024-01-01,SKU-1001,Ceramic Mug,4,6.5,United Kingdom,Loyal
504587,10251,2024-01-01,SKU-1009,Photo Frame,3,10.0,United Kingdom,Loyal
504587,10251,2024-01-01,SKU-1007,Wireless Mouse,1,21.5,United Kingdom,Loyal
504588,10251,2024-01-06,SKU-1008,Water Bottle,1,14.0,United Kingdom,Loyal
504588,10251,2024-01-06,SKU-1002,Tote Bag,1,9.0,United Kingdom,Loyal
504588,10251,2024-01-06,SKU-1005,Throw Blanket,1,32.0,United Kingdom,Loyal
504589,10251,2024-02-15,SKU-1006,Candle Trio,3,18.0,United Kingdom,Loyal
504590,10251,2024-03-14,SKU-1004,Desk Lamp,4,24.0,United Kingdom,Loyal
504591,10251,2024-07-05,SKU-1002,Tote Bag,1,9.0,United Kingdom,Loyal
504591,10251,2024-07-05,SKU-1005,Throw Blanket,1,32.0,United Kingdom,Loyal
504591,10251,2024-07-05,SKU-1006,Candle Trio,1,18.0,United Kingdom,Loyal
504592,10251,2024-10-10,SKU-1007,Wireless Mouse,1,21.5,United Kingdom,Loyal
504592,10251,2024-10-10,SKU-1006,Candle Trio,1,18.0,United Kingdom,Loyal
504592,10251,2024-10-10,SKU-1001,Ceramic Mug,3,6.5,United Kingdom,Loyal
504593,10251,2024-11-17,SKU-1006,Candle Trio,2,18.0,United Kingdom,Loyal
504593,10251,2024-11-17,SKU-1002,Tote Bag,3,9.0,United Kingdom,Loyal
504593,10251,2024-11-17,SKU-1001,Ceramic Mug,4,6.5,United Kingdom,Loyal
504594,10252,2023-01-16,SKU-1009,Photo Frame,3,10.0,United Kingdom,Loyal
504594,10252,2023-01-16,SKU-1003,Notebook Set,2,12.5,United Kingdom,Loyal
504594,10252,2023-01-16,SKU-1006,Candle Trio,2,18.0,United Kingdom,Loyal
504595,10252,2023-04-27,SKU-1007,Wireless Mouse,4,21.5,United Kingdom,Loyal
504596,10252,2023-04-27,SKU-1003,Notebook Set,7,12.5,United Kingdom,Loyal
504597,10252,2023-05-10,SKU-1007,Wireless Mouse,1,21.5,United Kingdom,Loyal
504597,10252,2023-05-10,SKU-1004,Desk Lamp,1,24.0,United Kingdom,Loyal
504597,10252,2023-05-10,SKU-1004,Desk Lamp,1,24.0,United Kingdom,Loyal
504598,10252,2023-08-02,SKU-1004,Desk Lamp,1,24.0,United Kingdom,Loyal
504598,10252,2023-08-02,SKU-1007,Wireless Mouse,1,21.5,United Kingdom,Loyal
504598,10252,2023-08-02,SKU-1007,Wireless Mouse,1,21.5,United Kingdom,Loyal
504599,10252,2023-08-21,SKU-1009,Photo Frame,3,10.0,United Kingdom,Loyal
504599,10252,2023-08-21,SKU-1006,Candle Trio,2,18.0,United Kingdom,Loyal
504599,10252,2023-08-21,SKU-1009,Photo Frame,3,10.0,United Kingdom,Loyal
504600,10252,2023-11-13,SKU-1009,Photo Frame,2,10.0,United Kingdom,Loyal
504600,10252,2023-11-13,SKU-1010,Cushion Cover,2,15.5,United Kingdom,Loyal
504600,10252,2023-11-13,SKU-1004,Desk Lamp,1,24.0,United Kingdom,Loyal
504601,10252,2024-05-31,SKU-1007,Wireless Mouse,2,21.5,United Kingdom,Loyal
504602,10252,2024-07-03,SKU-1008,Water Bottle,2,14.0,United Kingdom,Loyal
504603,10252,2024-09-17,SKU-1008,Water Bottle,3,14.0,United Kingdom,Loyal
504603,10252,2024-09-17,SKU-1007,Wireless Mouse,2,21.5,United Kingdom,Loyal
504604,10252,2024-09-20,SKU-1009,Photo Frame,9,10.0,United Kingdom,Loyal
504605,10252,2024-09-24,SKU-1004,Desk Lamp,1,24.0,United Kingdom,Loyal
504605,10252,2024-09-24,SKU-1005,Throw Blanket,1,32.0,United Kingdom,Loyal
504605,10252,2024-09-24,SKU-1002,Tote Bag,2,9.0,United Kingdom,Loyal
504606,10252,2024-12-04,SKU-1010,Cushion Cover,2,15.5,United Kingdom,Loyal
504606,10252,2024-12-04,SKU-1006,Candle Trio,2,18.0,United Kingdom,Loyal
504606,10252,2024-12-04,SKU-1009,Photo Frame,3,10.0,United Kingdom,Loyal
504607,10253,2023-01-09,SKU-1004,Desk Lamp,2,24.0,United Kingdom,Loyal
504608,10253,2023-05-28,SKU-1006,Candle Trio,1,18.0,United Kingdom,Loyal
504609,10253,2023-07-16,SKU-1007,Wireless Mouse,1,21.5,United Kingdom,Loyal
504609,10253,2023-07-16,SKU-1009,Photo Frame,3,10.0,United Kingdom,Loyal
504609,10253,2023-07-16,SKU-1003,Notebook Set,2,12.5,United Kingdom,Loyal
504610,10253,2023-08-07,SKU-1009,Photo Frame,9,10.0,United Kingdom,Loyal
504611,10253,2023-10-16,SKU-1002,Tote Bag,3,9.0,United Kingdom,Loyal
504611,10253,2023-10-16,SKU-1010,Cushion Cover,2,15.5,United Kingdom,Loyal
504611,10253,2023-10-16,SKU-1008,Water Bottle,2,14.0,United Kingdom,Loyal
504612,10253,2024-01-15,SKU-1008,Water Bottle,2,14.0,United Kingdom,Loyal
504612,10253,2024-01-15,SKU-1009,Photo Frame,2,10.0,United Kingdom,Loyal
504613,10253,2024-02-06,SKU-1005,Throw Blanket,1,32.0,United Kingdom,Loyal
504613,10253,2024-02-06,SKU-1010,Cushion Cover,1,15.5,United Kingdom,Loyal
504614,10253,2024-04-12,SKU-1007,Wireless Mouse,2,21.5,United Kingdom,Loyal
504614,10253,2024-04-12,SKU-1003,Notebook Set,3,12.5,United Kingdom,Loyal
504615,10253,2024-06-14,SKU-1008,Water Bottle,2,14.0,United Kingdom,Loyal
504615,10253,2024-06-14,SKU-1007,Wireless Mouse,1,21.5,United Kingdom,Loyal
504616,10253,2024-07-03,SKU-1005,Throw Blanket,1,32.0,United Kingdom,Loyal
504616,10253,2024-07-03,SKU-1008,Water Bottle,2,14.0,United Kingdom,Loyal
504617,10253,2024-08-05,SKU-1009,Photo Frame,7,10.0,United Kingdom,Loyal
504618,10253,2024-11-27,SKU-1005,Throw Blanket,2,32.0,United Kingdom,Loyal
504619,10253,2024-12-09,SKU-1004,Desk Lamp,4,24.0,United Kingdom,Loyal
504620,10254,2023-03-23,SKU-1006,Candle Trio,1,18.0,United Kingdom,Loyal
504620,10254,2023-03-23,SKU-1007,Wireless Mouse,1,21.5,United Kingdom,Loyal
504621,10254,2023-03-26,SKU-1009,Photo Frame,8,10.0,United Kingdom,Loyal
504622,10254,2023-04-12,SKU-1007,Wireless Mouse,1,21.5,United Kingdom,Loyal
504622,10254,2023-04-12,SKU-1005,Throw Blanket,1,32.0,United Kingdom,Loyal
504622,10254,2023-04-12,SKU-1002,Tote Bag,1,9.0,United Kingdom,Loyal
504623,10254,2023-05-05,SKU-1004,Desk Lamp,2,24.0,United Kingdom,Loyal
504624,10254,2023-06-01,SKU-1005,Throw Blanket,1,32.0,United Kingdom,Loyal
504624,10254,2023-06-01,SKU-1009,Photo Frame,3,10.0,United Kingdom,Loyal
504625,10254,2023-09-11,SKU-1007,Wireless Mouse,3,21.5,United Kingdom,Loyal
504626,10254,2023-10-17,SKU-1005,Throw Blanket,1,32.0,United Kingdom,Loyal
504627,10254,2023-10-28,SKU-1003,Notebook Set,2,12.5,United Kingdom,Loyal
504627,10254,2023-10-28,SKU-1003,Notebook Set,2,12.5,United Kingdom,Loyal
504627,10254,2023-10-28,SKU-1004,Desk Lamp,1,24.0,United Kingdom,Loyal
504628,10254,2024-06-04,SKU-1010,Cushion Cover,2,15.5,United Kingdom,Loyal
504628,10254,2024-06-04,SKU-1009,Photo Frame,3,10.0,United Kingdom,Loyal
504628,10254,2024-06-04,SKU-1007,Wireless Mouse,1,21.5,United Kingdom,Loyal
504629,10254,2024-09-23,SKU-1009,Photo Frame,7,10.0,United Kingdom,Loyal
504630,10254,2024-11-05,SKU-1009,Photo Frame,3,10.0,United Kingdom,Loyal
504630,10254,2024-11-05,SKU-1002,Tote Bag,3,9.0,United Kingdom,Loyal
504631,10255,2023-03-23,SKU-1007,Wireless Mouse,1,21.5,Germany,Loyal
504631,10255,2023-03-23,SKU-1009,Photo Frame,2,10.0,Germany,Loyal
504631,10255,2023-03-23,SKU-1002,Tote Bag,3,9.0,Germany,Loyal
504632,10255,2023-04-23,SKU-1007,Wireless Mouse,1,21.5,Germany,Loyal
504632,10255,2023-04-23,SKU-1008,Water Bottle,2,14.0,Germany,Loyal
504632,10255,2023-04-23,SKU-1005,Throw Blanket,1,32.0,Germany,Loyal
504633,10255,2023-04-29,SKU-1002,Tote Bag,3,9.0,Germany,Loyal
504633,10255,2023-04-29,SKU-1002,Tote Bag,3,9.0,Germany,Loyal
504633,10255,2023-04-29,SKU-1003,Notebook Set,2,12.5,Germany,Loyal
504634,10255,2023-05-04,SKU-1005,Throw Blanket,1,32.0,Germany,Loyal
504634,10255,2023-05-04,SKU-1005,Throw Blanket,1,32.0,Germany,Loyal
504635,10255,2023-08-19,SKU-1004,Desk Lamp,1,24.0,Germany,Loyal
504635,10255,2023-08-19,SKU-1008,Water Bottle,1,14.0,Germany,Loyal
504635,10255,2023-08-19,SKU-1008,Water Bottle,1,14.0,Germany,Loyal
504636,10255,2023-11-25,SKU-1007,Wireless Mouse,1,21.5,Germany,Loyal
504636,10255,2023-11-25,SKU-1010,Cushion Cover,1,15.5,Germany,Loyal
504636,10255,2023-11-25,SKU-1007,Wireless Mouse,1,21.5,Germany,Loyal
504637,10255,2023-11-25,SKU-1001,Ceramic Mug,5,6.5,Germany,Loyal
504637,10255,2023-11-25,SKU-1007,Wireless Mouse,2,21.5,Germany,Loyal
504638,10255,2023-11-30,SKU-1010,Cushion Cover,2,15.5,Germany,Loyal
504638,10255,2023-11-30,SKU-1004,Desk Lamp,2,24.0,Germany,Loyal
504639,10255,2023-12-20,SKU-1010,Cushion Cover,6,15.5,Germany,Loyal
504640,10255,2024-02-02,SKU-1010,Cushion Cover,1,15.5,Germany,Loyal
504640,10255,2024-02-02,SKU-1010,Cushion Cover,1,15.5,Germany,Loyal
504640,10255,2024-02-02,SKU-1003,Notebook Set,2,12.5,Germany,Loyal
504641,10255,2024-06-10,SKU-1010,Cushion Cover,4,15.5,Germany,Loyal
504642,10255,2024-11-14,SKU-1006,Candle Trio,2,18.0,Germany,Loyal
504643,10255,2024-12-01,SKU-1004,Desk Lamp,1,24.0,Germany,Loyal
504643,10255,2024-12-01,SKU-1010,Cushion Cover,1,15.5,Germany,Loyal
504643,10255,2024-12-01,SKU-1005,Throw Blanket,1,32.0,Germany,Loyal
504644,10255,2024-12-20,SKU-1010,Cushion Cover,2,15.5,Germany,Loyal
504644,10255,2024-12-20,SKU-1009,Photo Frame,3,10.0,Germany,Loyal
504645,10256,2023-04-15,SKU-1005,Throw Blanket,1,32.0,Ireland,Loyal
504645,10256,2023-04-15,SKU-1004,Desk Lamp,1,24.0,Ireland,Loyal
504645,10256,2023-04-15,SKU-1006,Candle Trio,1,18.0,Ireland,Loyal
504646,10256,2023-05-14,SKU-1002,Tote Bag,7,9.0,Ireland,Loyal
504647,10256,2023-09-26,SKU-1005,Throw Blanket,2,32.0,Ireland,Loyal
504648,10256,2024-01-24,SKU-1009,Photo Frame,3,10.0,Ireland,Loyal
504648,10256,2024-01-24,SKU-1009,Photo Frame,3,10.0,Ireland,Loyal
504649,10256,2024-05-08,SKU-1001,Ceramic Mug,2,6.5,Ireland,Loyal
504649,10256,2024-05-08,SKU-1004,Desk Lamp,1,24.0,Ireland,Loyal
504649,10256,2024-05-08,SKU-1010,Cushion Cover,1,15.5,Ireland,Loyal
504650,10256,2024-10-14,SKU-1001,Ceramic Mug,6,6.5,Ireland,Loyal
504650,10256,2024-10-14,SKU-1003,Notebook Set,3,12.5,Ireland,Loyal
504651,10256,2024-12-20,SKU-1003,Notebook Set,2,12.5,Ireland,Loyal
504651,10256,2024-12-20,SKU-1002,Tote Bag,2,9.0,Ireland,Loyal
504651,10256,2024-12-20,SKU-1004,Desk Lamp,1,24.0,Ireland,Loyal
504652,10257,2023-01-09,SKU-1003,Notebook Set,1,12.5,United Kingdom,Loyal
504652,10257,2023-01-09,SKU-1004,Desk Lamp,1,24.0,United Kingdom,Loyal
504652,10257,2023-01-09,SKU-1004,Desk Lamp,1,24.0,United Kingdom,Loyal
504653,10257,2023-02-15,SKU-1004,Desk Lamp,1,24.0,United Kingdom,Loyal
504654,10257,2023-03-06,SKU-1003,Notebook Set,4,12.5,United Kingdom,Loyal
504655,10257,2023-05-26,SKU-1009,Photo Frame,2,10.0,United Kingdom,Loyal
504655,10257,2023-05-26,SKU-1001,Ceramic Mug,4,6.5,United Kingdom,Loyal
504656,10257,2023-09-30,SKU-1010,Cushion Cover,1,15.5,United Kingdom,Loyal
504656,10257,2023-09-30,SKU-1001,Ceramic Mug,2,6.5,United Kingdom,Loyal
504656,10257,2023-09-30,SKU-1003,Notebook Set,1,12.5,United Kingdom,Loyal
504657,10257,2023-10-10,SKU-1005,Throw Blanket,1,32.0,United Kingdom,Loyal
504657,10257,2023-10-10,SKU-1009,Photo Frame,2,10.0,United Kingdom,Loyal
504658,10257,2023-12-16,SKU-1010,Cushion Cover,1,15.5,United Kingdom,Loyal
504658,10257,2023-12-16,SKU-1006,Candle Trio,1,18.0,United Kingdom,Loyal
504658,10257,2023-12-16,SKU-1004,Desk Lamp,1,24.0,United Kingdom,Loyal
504659,10257,2024-03-07,SKU-1001,Ceramic Mug,3,6.5,United Kingdom,Loyal
504659,10257,2024-03-07,SKU-1004,Desk Lamp,1,24.0,United Kingdom,Loyal
504659,10257,2024-03-07,SKU-1002,Tote Bag,2,9.0,United Kingdom,Loyal
504660,10257,2024-03-15,SKU-1010,Cushion Cover,1,15.5,United Kingdom,Loyal
504660,10257,2024-03-15,SKU-1002,Tote Bag,2,9.0,United Kingdom,Loyal
504661,10257,2024-12-24,SKU-1009,Photo Frame,2,10.0,United Kingdom,Loyal
504661,10257,2024-12-24,SKU-1007,Wireless Mouse,1,21.5,United Kingdom,Loyal
504661,10257,2024-12-24,SKU-1009,Photo Frame,2,10.0,United Kingdom,Loyal
504662,10258,2023-01-07,SKU-1001,Ceramic Mug,3,6.5,France,Loyal
504662,10258,2023-01-07,SKU-1004,Desk Lamp,1,24.0,France,Loyal
504663,10258,2023-01-15,SKU-1002,Tote Bag,3,9.0,France,Loyal
504663,10258,2023-01-15,SKU-1004,Desk Lamp,1,24.0,France,Loyal
504663,10258,2023-01-15,SKU-1003,Notebook Set,2,12.5,France,Loyal
504664,10258,2023-02-07,SKU-1010,Cushion Cover,4,15.5,France,Loyal
504665,10258,2023-06-15,SKU-1002,Tote Bag,3,9.0,France,Loyal
504665,10258,2023-06-15,SKU-1001,Ceramic Mug,4,6.5,France,Loyal
504666,10258,2023-08-16,SKU-1001,Ceramic Mug,14,6.5,France,Loyal
504667,10258,2023-08-17,SKU-1001,Ceramic Mug,11,6.5,France,Loyal
504668,10258,2023-11-10,SKU-1003,Notebook Set,4,12.5,France,Loyal
504669,10258,2024-02-22,SKU-1006,Candle Trio,2,18.0,France,Loyal
504669,10258,2024-02-22,SKU-1007,Wireless Mouse,2,21.5,France,Loyal
504670,10258,2024-07-08,SKU-1002,Tote Bag,6,9.0,France,Loyal
504671,10258,2024-07-26,SKU-1005,Throw Blanket,1,32.0,France,Loyal
504671,10258,2024-07-26,SKU-1004,Desk Lamp,1,24.0,France,Loyal
504672,10258,2024-10-09,SKU-1010,Cushion Cover,2,15.5,France,Loyal
504673,10258,2024-10-25,SKU-1001,Ceramic Mug,2,6.5,France,Loyal
504673,10258,2024-10-25,SKU-1004,Desk Lamp,1,24.0,France,Loyal
504673,10258,2024-10-25,SKU-1004,Desk Lamp,1,24.0,France,Loyal
504674,10258,2024-12-11,SKU-1006,Candle Trio,1,18.0,France,Loyal
504674,10258,2024-12-11,SKU-1008,Water Bottle,1,14.0,France,Loyal
504675,10259,2023-01-18,SKU-1003,Notebook Set,3,12.5,Netherlands,Loyal
504675,10259,2023-01-18,SKU-1009,Photo Frame,4,10.0,Netherlands,Loyal
504676,10259,2023-01-19,SKU-1009,Photo Frame,8,10.0,Netherlands,Loyal
504677,10259,2023-08-31,SKU-1009,Photo Frame,4,10.0,Netherlands,Loyal
504677,10259,2023-08-31,SKU-1009,Photo Frame,4,10.0,Netherlands,Loyal
504678,10259,2023-11-12,SKU-1009,Photo Frame,1,10.0,Netherlands,Loyal
504678,10259,2023-11-12,SKU-1006,Candle Trio,1,18.0,Netherlands,Loyal
504678,10259,2023-11-12,SKU-1006,Candle Trio,1,18.0,Netherlands,Loyal
504679,10259,2023-11-24,SKU-1002,Tote Bag,2,9.0,Netherlands,Loyal
504679,10259,2023-11-24,SKU-1006,Candle Trio,1,18.0,Netherlands,Loyal
504679,10259,2023-11-24,SKU-1009,Photo Frame,2,10.0,Netherlands,Loyal
504680,10259,2024-01-07,SKU-1001,Ceramic Mug,6,6.5,Netherlands,Loyal
504681,10259,2024-01-20,SKU-1004,Desk Lamp,1,24.0,Netherlands,Loyal
504681,10259,2024-01-20,SKU-1001,Ceramic Mug,2,6.5,Netherlands,Loyal
504681,10259,2024-01-20,SKU-1008,Water Bottle,1,14.0,Netherlands,Loyal
504682,10259,2024-03-23,SKU-1007,Wireless Mouse,2,21.5,Netherlands,Loyal
504682,10259,2024-03-23,SKU-1001,Ceramic Mug,7,6.5,Netherlands,Loyal
504683,10259,2024-07-23,SKU-1002,Tote Bag,3,9.0,Netherlands,Loyal
504683,10259,2024-07-23,SKU-1007,Wireless Mouse,1,21.5,Netherlands,Loyal
504683,10259,2024-07-23,SKU-1001,Ceramic Mug,5,6.5,Netherlands,Loyal
504684,10259,2024-08-20,SKU-1003,Notebook Set,4,12.5,Netherlands,Loyal
504684,10259,2024-08-20,SKU-1001,Ceramic Mug,7,6.5,Netherlands,Loyal
504685,10259,2024-09-28,SKU-1008,Water Bottle,1,14.0,Netherlands,Loyal
504685,10259,2024-09-28,SKU-1004,Desk Lamp,1,24.0,Netherlands,Loyal
504685,10259,2024-09-28,SKU-1003,Notebook Set,1,12.5,Netherlands,Loyal
504686,10259,2024-12-19,SKU-1010,Cushion Cover,1,15.5,Netherlands,Loyal
504686,10259,2024-12-19,SKU-1009,Photo Frame,1,10.0,Netherlands,Loyal
504686,10259,2024-12-19,SKU-1007,Wireless Mouse,1,21.5,Netherlands,Loyal
504687,10260,2023-03-24,SKU-1004,Desk Lamp,1,24.0,United Kingdom,Loyal
504687,10260,2023-03-24,SKU-1007,Wireless Mouse,1,21.5,United Kingdom,Loyal
504687,10260,2023-03-24,SKU-1002,Tote Bag,2,9.0,United Kingdom,Loyal
504688,10260,2023-04-17,SKU-1010,Cushion Cover,4,15.5,United Kingdom,Loyal
504689,10260,2023-04-19,SKU-1007,Wireless Mouse,1,21.5,United Kingdom,Loyal
504689,10260,2023-04-19,SKU-1005,Throw Blanket,1,32.0,United Kingdom,Loyal
504689,10260,2023-04-19,SKU-1001,Ceramic Mug,5,6.5,United Kingdom,Loyal
504690,10260,2023-05-17,SKU-1007,Wireless Mouse,1,21.5,United Kingdom,Loyal
504690,10260,2023-05-17,SKU-1006,Candle Trio,1,18.0,United Kingdom,Loyal
504691,10260,2023-06-16,SKU-1005,Throw Blanket,1,32.0,United Kingdom,Loyal
504691,10260,2023-06-16,SKU-1005,Throw Blanket,1,32.0,United Kingdom,Loyal
504691,10260,2023-06-16,SKU-1007,Wireless Mouse,1,21.5,United Kingdom,Loyal
504692,10260,2023-09-08,SKU-1008,Water Bottle,2,14.0,United Kingdom,Loyal
504692,10260,2023-09-08,SKU-1010,Cushion Cover,2,15.5,United Kingdom,Loyal
504692,10260,2023-09-08,SKU-1007,Wireless Mouse,1,21.5,United Kingdom,Loyal
504693,10260,2023-09-27,SKU-1007,Wireless Mouse,1,21.5,United Kingdom,Loyal
504693,10260,2023-09-27,SKU-1010,Cushion Cover,1,15.5,United Kingdom,Loyal
504693,10260,2023-09-27,SKU-1003,Notebook Set,1,12.5,United Kingdom,Loyal
504694,10260,2023-11-02,SKU-1009,Photo Frame,3,10.0,United Kingdom,Loyal
504694,10260,2023-11-02,SKU-1004,Desk Lamp,1,24.0,United Kingdom,Loyal
504694,10260,2023-11-02,SKU-1003,Notebook Set,2,12.5,United Kingdom,Loyal
504695,10260,2024-02-26,SKU-1007,Wireless Mouse,4,21.5,United Kingdom,Loyal
504696,10260,2024-05-11,SKU-1008,Water Bottle,5,14.0,United Kingdom,Loyal
504697,10260,2024-07-01,SKU-1002,Tote Bag,8,9.0,United Kingdom,Loyal
504698,10260,2024-11-08,SKU-1010,Cushion Cover,2,15.5,United Kingdom,Loyal
504698,10260,2024-11-08,SKU-1007,Wireless Mouse,1,21.5,United Kingdom,Loyal
504699,10260,2024-11-09,SKU-1008,Water Bottle,1,14.0,United Kingdom,Loyal
504699,10260,2024-11-09,SKU-1010,Cushion Cover,1,15.5,United Kingdom,Loyal
504699,10260,2024-11-09,SKU-1005,Throw Blanket,1,32.0,United Kingdom,Loyal
504700,10261,2023-04-13,SKU-1008,Water Bottle,2,14.0,United Kingdom,Loyal
504700,10261,2023-04-13,SKU-1008,Water Bottle,2,14.0,United Kingdom,Loyal
